id,host_id,host_neighbourhood,host_listings_count,host_total_listings_count,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews_ltm,review_scores_rating,instant_bookable,reviews_per_month
48200207,388876173,Yerba Buena,0,0,South of Market,Entire condominium (condo),Entire home/apt,4,,1 bath,1,2,$175.00 ,30,1125,1,5,f,0.23
48201806,376154722,Parkside,3,3,Parkside,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$282.00 ,2,1125,47,4.7,t,4.41
48202229,7873769,Russian Hill,0,0,Russian Hill,Entire rental unit,Entire home/apt,1,,1 bath,,1,$150.00 ,30,180,5,4.2,f,0.53
48202551,204441,Upper Rockridge,11,11,North Beach,Entire rental unit,Entire home/apt,8,,2 baths,4,4,$215.00 ,30,365,0,,f,
48202606,204441,Upper Rockridge,11,11,Chinatown,Entire residential home,Entire home/apt,12,,4 baths,6,6,$300.00 ,30,365,0,,f,
48224034,953461,Alamo Square,0,0,Western Addition,Private room in condominium (condo),Private room,4,,1 shared bath,2,3,$349.00 ,2,31,5,5,f,0.66
48227084,124266482,Bayview,0,0,Bayview,Private room in townhouse,Private room,1,,1 shared bath,1,,$38.00 ,30,1125,0,,f,
48227209,124266482,Bayview,0,0,Bayview,Private room in townhouse,Private room,1,,1 shared bath,1,,$37.00 ,30,1125,1,5,f,0.14
48230046,385452652,Richmond District,0,0,Outer Richmond,Entire guest suite,Entire home/apt,4,,1 bath,2,2,$145.00 ,2,28,47,4.66,f,5.36
48230949,381077616,Pacific Heights,5,5,Pacific Heights,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$200.00 ,30,120,6,5,f,0.72
48239143,2381759,Nob Hill,0,0,Nob Hill,Entire cottage,Entire home/apt,2,,1 bath,1,1,$250.00 ,5,30,10,5,f,1.65
48242310,8145777,Bernal Heights,11,11,Nob Hill,Entire rental unit,Entire home/apt,5,,1 bath,2,4,$150.00 ,30,1125,2,4,f,0.57
48255110,268366790,Nob Hill,0,0,Nob Hill,Entire condominium (condo),Entire home/apt,2,,1 bath,,,$80.00 ,30,1125,0,,t,
48257958,2872169,Outer Sunset,2,2,Outer Sunset,Private room in rental unit,Private room,4,,1 private bath,2,2,$143.00 ,3,30,35,4.89,f,3.78
48267727,157999191,Cow Hollow,0,0,Marina,Private room in rental unit,Private room,1,,1 private bath,1,1,$62.00 ,30,1125,3,5,f,0.33
48269918,7873769,Russian Hill,0,0,Russian Hill,Entire rental unit,Entire home/apt,3,,2 baths,2,2,"$1,600.00 ",30,90,0,,f,
48272854,389579182,South Beach,0,0,Financial District,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$130.00 ,30,90,3,5,f,0.48
48273114,44380974,South Beach,1,1,South of Market,Private room in condominium (condo),Private room,1,,1 private bath,1,,$78.00 ,30,180,1,5,f,0.23
48273672,139875070,Richmond District,2,2,Inner Richmond,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$61.00 ,30,360,2,4,t,0.24
48274426,157999191,Cow Hollow,0,0,Marina,Private room in rental unit,Private room,1,,1 bath,1,1,$54.00 ,30,1125,2,4.5,f,0.24
48274436,157999191,Cow Hollow,0,0,Marina,Private room in rental unit,Private room,1,,1 bath,1,1,$49.00 ,30,1125,4,4.75,f,0.44
48299614,389814586,Parkside,1,1,Parkside,Entire residential home,Entire home/apt,5,,2 baths,2,3,$141.00 ,1,30,84,4.85,t,8.24
48303048,2020189,South Beach,0,0,South of Market,Private room in condominium (condo),Private room,1,,2.5 baths,1,1,$125.00 ,30,1125,0,,f,
48304083,33856710,Sunnyside,2,2,Outer Mission,Entire residential home,Entire home/apt,6,,3 baths,3,4,$450.00 ,2,1125,16,5,f,2.12
48326392,107434423,Cambridge,2433,2433,Downtown/Civic Center,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$184.00 ,30,1125,1,4,t,0.15
48326770,129904961,Richmond District,0,0,Pacific Heights,Entire rental unit,Entire home/apt,2,,1 bath,,,$103.00 ,30,1125,0,,t,
48333201,381077616,Pacific Heights,5,5,Pacific Heights,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$200.00 ,30,120,2,5,f,0.24
48336400,48005494,Sunnyvale,1106,1106,South of Market,Entire serviced apartment,Entire home/apt,2,,1 bath,1,1,$193.00 ,30,365,0,,t,
48336411,48005494,Sunnyvale,1106,1106,South of Market,Entire serviced apartment,Entire home/apt,2,,1 bath,1,1,$176.00 ,30,365,0,,t,
48336416,48005494,Sunnyvale,1106,1106,South of Market,Entire serviced apartment,Entire home/apt,2,,1 bath,1,1,$176.00 ,30,365,0,,t,
48341928,248967671,Potrero Hill,0,0,Potrero Hill,Entire condominium (condo),Entire home/apt,4,,1 bath,2,2,$140.00 ,30,1125,2,5,f,0.33
48368087,339410138,Outer Sunset,0,0,Outer Sunset,Entire residential home,Entire home/apt,6,,1.5 baths,2,3,$222.00 ,2,25,34,4.65,t,3.72
48380336,6231463,Mission District,2,2,Mission,Private room in rental unit,Private room,1,,1.5 shared baths,1,1,$92.00 ,14,1125,1,5,f,0.13
48382323,199349788,Midtown East,7,7,Downtown/Civic Center,Room in boutique hotel,Private room,4,,1 private bath,1,2,$234.00 ,2,2,4,5,f,0.41
48394716,251990960,Bernal Heights,0,0,Bernal Heights,Private room in rental unit,Private room,2,,1 shared bath,1,,$60.00 ,30,90,0,,f,
48401828,5203636,SoMa,1,1,Western Addition,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$189.00 ,30,1125,4,5,f,0.5
48420968,28754131,Bernal Heights,1,1,Bernal Heights,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$120.00 ,30,180,1,5,f,0.15
48441585,50993428,Hayes Valley,0,0,Western Addition,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$275.00 ,60,1125,4,5,f,0.45
48444696,248285981,Potrero Hill,6,6,Potrero Hill,Entire rental unit,Entire home/apt,4,,2 baths,2,2,$265.00 ,30,1125,0,,f,
48457858,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,2 baths,1,1,$221.00 ,30,1125,0,,t,
48458908,7873769,Russian Hill,0,0,Russian Hill,Entire guest suite,Entire home/apt,1,,1 bath,,1,$85.00 ,30,180,5,5,f,0.57
48463238,48335891,,1,1,Twin Peaks,Entire residential home,Entire home/apt,7,,2 baths,2,3,$344.00 ,2,6,19,5,f,3.93
48464615,391127699,Bernal Heights,0,0,Bernal Heights,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$100.00 ,30,152,1,5,f,0.13
48470000,8749573,Eureka Valley,0,0,Castro/Upper Market,Entire condominium (condo),Entire home/apt,4,,2 baths,2,4,$399.00 ,3,1125,1,5,f,1
48470868,391178356,Inner Richmond,0,0,Inner Richmond,Entire rental unit,Entire home/apt,6,,2 baths,2,3,$178.00 ,2,28,57,4.75,f,5.72
48473036,390988801,Outer Sunset,0,0,Outer Sunset,Entire guest suite,Entire home/apt,2,,1 bath,1,2,$130.00 ,3,90,29,4.52,f,3.51
48483623,391269787,Bernal Heights,3,3,Bernal Heights,Entire residential home,Entire home/apt,6,,3 baths,3,3,$250.00 ,5,1125,24,4.83,t,2.53
48486251,4170606,Parkside,1,1,Parkside,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$122.00 ,3,21,21,5,f,2.99
48493716,123689681,Newport Coast,74,74,Financial District,Entire condominium (condo),Entire home/apt,4,,1 bath,1,2,$542.00 ,1,1125,0,,f,
48512663,379541476,Bernal Heights,0,0,Bernal Heights,Private room in condominium (condo),Private room,1,,1 shared bath,1,,$60.00 ,30,90,0,,f,
48530225,207077,Outer Sunset,0,0,Outer Sunset,Entire residential home,Entire home/apt,6,,3 baths,5,4,$350.00 ,3,14,6,5,f,0.68
48547658,25196982,Russian Hill,2,2,Russian Hill,Entire rental unit,Entire home/apt,6,,1.5 baths,2,4,$197.00 ,30,1125,1,1,t,0.81
48549141,428464,Mission District,0,0,Mission,Entire rental unit,Entire home/apt,6,,1 bath,2,2,$200.00 ,2,60,18,4.61,t,1.92
48549479,36474444,Parkside,1,1,Parkside,Entire guest suite,Entire home/apt,3,,1 bath,2,2,$104.00 ,30,180,0,,f,
48550865,785720,Inner Richmond,1,1,Inner Richmond,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$95.00 ,30,180,1,5,f,0.19
48551051,8329745,Marina,7,7,Mission,Entire rental unit,Entire home/apt,1,,1 bath,1,1,$99.00 ,30,350,0,,f,
48566499,2060012,Lower Haight,7,7,Western Addition,Private room in rental unit,Private room,2,,2 shared baths,1,1,$76.00 ,90,1125,1,5,t,1
48566859,371841329,SoMa,20,20,South of Market,Entire condominium (condo),Entire home/apt,4,,1 bath,2,2,$387.00 ,30,91,0,,f,
48567054,391844602,SoMa,0,0,South of Market,Entire condominium (condo),Entire home/apt,5,,2 baths,2,3,$225.00 ,14,160,18,4.72,f,1.87
48567365,371841329,SoMa,20,20,Presidio Heights,Entire rental unit,Entire home/apt,2,,1 bath,1,,$155.00 ,30,91,2,3.5,f,0.3
48584558,391966955,Mission District,0,0,Mission,Entire residential home,Entire home/apt,4,,1 bath,2,2,$145.00 ,30,120,0,,f,
48590706,392013619,Bernal Heights,1,1,Bernal Heights,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$131.00 ,30,152,3,5,f,0.59
48592681,41571574,Western Addition,0,0,Western Addition,Entire residential home,Entire home/apt,6,,1 bath,3,3,$234.00 ,30,60,3,5,t,0.33
48593282,123689681,Newport Coast,74,74,Financial District,Entire condominium (condo),Entire home/apt,6,,2 baths,2,3,$785.00 ,1,1125,0,,f,
48593944,123689681,Newport Coast,74,74,Financial District,Entire condominium (condo),Entire home/apt,8,,2.5 baths,3,5,$828.00 ,1,1125,0,,f,
48605702,10699902,Western Addition/NOPA,2,2,Western Addition,Entire rental unit,Entire home/apt,3,,1 bath,2,2,$140.00 ,60,1125,1,5,f,0.23
48615740,204441,Upper Rockridge,11,11,Chinatown,Entire residential home,Entire home/apt,10,,5 baths,8,8,$450.00 ,30,365,0,,f,
48624306,371841329,SoMa,20,20,South of Market,Entire condominium (condo),Entire home/apt,2,,1 bath,1,2,$145.00 ,30,91,0,,f,
48624676,9790104,SoMa,0,0,South of Market,Entire loft,Entire home/apt,1,,1.5 baths,1,1,$175.00 ,30,90,3,4.33,f,0.71
48624678,204441,Upper Rockridge,11,11,Chinatown,Entire rental unit,Entire home/apt,6,,2 baths,4,4,$220.00 ,30,1125,1,2,f,0.23
48624853,392255418,Inner Sunset,0,0,Inner Sunset,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$117.00 ,30,1125,1,5,f,0.13
48626824,24949211,Potrero Hill,0,0,Potrero Hill,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$160.00 ,30,92,2,5,f,0.38
48631814,69892706,Lakeshore,0,0,Lakeshore,Entire rental unit,Entire home/apt,3,,1 bath,1,2,$250.00 ,3,14,0,,f,
48640876,110078968,Haight-Ashbury,4,4,Haight Ashbury,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$106.00 ,30,365,1,5,f,0.48
48640926,2872169,Outer Sunset,2,2,Outer Sunset,Private room in rental unit,Private room,2,,1 private bath,1,1,$112.00 ,3,30,26,4.96,f,2.81
48641804,42906831,Mid-Market,0,0,Downtown/Civic Center,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$120.00 ,30,1125,1,5,f,0.14
48645038,6778904,Outer Sunset,1,1,Outer Sunset,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$131.00 ,2,15,33,4.33,t,3.47
48654768,143204479,East Downtown,3,3,Chinatown,Entire condominium (condo),Entire home/apt,1,,1 bath,1,1,$60.00 ,30,1125,5,5,f,0.72
48657907,56440441,Mission District,2,2,Mission,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$150.00 ,31,365,3,5,f,0.64
48661006,2060012,Lower Haight,7,7,Western Addition,Private room in rental unit,Private room,2,,2 shared baths,1,1,$68.00 ,90,1125,1,4,t,0.31
48664836,2363198,Outer Sunset,0,0,Outer Sunset,Entire residential home,Entire home/apt,6,,2 baths,3,3,$300.00 ,40,70,1,5,f,0.21
48674897,364353582,Mission District,3,3,Mission,Entire condominium (condo),Entire home/apt,6,,2 baths,3,3,$215.00 ,30,1125,3,5,t,0.5
48693144,392829961,Lower Nob Hill,0,0,Nob Hill,Room in boutique hotel,Hotel room,0,,,,,$0.00 ,1,365,0,,f,
48693771,233741653,Potrero Hill,3,3,Potrero Hill,Private room in guest suite,Private room,1,,1 private bath,1,1,$65.00 ,31,365,0,,f,
48695555,362995590,Parkside,2,2,Parkside,Entire rental unit,Entire home/apt,8,,2 baths,3,4,$309.00 ,1,1125,21,4.24,t,2.18
48703517,8948973,Mission District,1,1,Castro/Upper Market,Entire condominium (condo),Entire home/apt,10,,2 baths,3,3,$300.00 ,30,1125,3,5,t,0.37
48711764,173416916,Eureka Valley,25,25,Haight Ashbury,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$122.00 ,30,182,0,,t,
48711766,173416916,Eureka Valley,25,25,Haight Ashbury,Entire residential home,Entire home/apt,2,,1 bath,,1,$91.00 ,30,182,0,,t,
48711775,173416916,Eureka Valley,25,25,North Beach,Entire rental unit,Entire home/apt,6,,1 bath,4,4,$159.00 ,30,182,0,,t,
48711776,173416916,Eureka Valley,25,25,Haight Ashbury,Entire rental unit,Entire home/apt,4,,1 bath,2,3,$148.00 ,30,182,0,,t,
48711787,173416916,Eureka Valley,25,25,Pacific Heights,Entire residential home,Entire home/apt,2,,1 bath,,1,$90.00 ,30,182,0,,t,
48711790,173416916,Eureka Valley,25,25,Outer Richmond,Entire rental unit,Entire home/apt,3,,1 bath,1,2,$111.00 ,30,182,0,,t,
48711803,173416916,Eureka Valley,25,25,Inner Sunset,Entire residential home,Entire home/apt,2,,1 bath,1,1,$85.00 ,30,182,0,,t,
48712090,383477150,Western Addition,0,0,Western Addition,Private room in residential home,Private room,2,,1.5 shared baths,1,1,$125.00 ,1,7,13,4.92,f,2.12
48712496,383477150,Western Addition,0,0,Western Addition,Private room in residential home,Private room,2,,1.5 shared baths,1,1,$113.00 ,1,7,28,5,f,4.62
48715995,7089131,Inner Richmond,2,2,Inner Richmond,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$111.00 ,30,1125,4,5,t,0.78
48736078,61793006,Outer Mission,0,0,Diamond Heights,Entire residential home,Entire home/apt,7,,2 baths,4,5,$675.00 ,7,1125,11,5,t,1.2
48741555,61374672,Russian Hill,0,0,Russian Hill,Entire loft,Entire home/apt,2,,1 bath,1,1,$130.00 ,80,100,0,,f,
48751771,5038592,The Castro,0,0,Castro/Upper Market,Entire residential home,Entire home/apt,4,,2 baths,3,3,$350.00 ,2,10,5,5,f,0.6
48753894,165901112,Inner Sunset,3,3,Inner Sunset,Private room in rental unit,Private room,2,,1 private bath,1,1,$150.00 ,3,90,2,5,t,0.27
48756526,739859,Haight-Ashbury,2,2,Mission,Entire rental unit,Entire home/apt,3,,1 bath,2,3,$160.00 ,30,1125,3,5,f,0.36
48805636,22541573,Downtown,204,204,South of Market,Entire rental unit,Entire home/apt,5,,2 baths,2,2,$315.00 ,30,270,0,,t,
48805639,22541573,Downtown,204,204,South of Market,Entire rental unit,Entire home/apt,5,,2 baths,2,2,$295.00 ,30,270,0,,t,
48810476,1257432,Tenderloin,25,25,Pacific Heights,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$120.00 ,30,1125,0,,f,
48831925,241818714,Lower Nob Hill,1,1,Nob Hill,Room in boutique hotel,Private room,4,,1 private bath,1,1,$156.00 ,3,7,0,,t,
48832421,204441,Upper Rockridge,11,11,Chinatown,Entire rental unit,Entire home/apt,4,,2 baths,3,3,$140.00 ,30,1125,2,4,f,0.27
48868806,99291678,Eureka Valley,0,0,Castro/Upper Market,Entire rental unit,Entire home/apt,3,,2 baths,2,2,$619.00 ,3,1125,14,4.93,t,1.79
48869176,375204509,Northeast Seattle,404,404,Bernal Heights,Entire residential home,Entire home/apt,4,,0 baths,3,2,$148.00 ,30,1125,0,,t,
48887669,391269787,Bernal Heights,3,3,Bernal Heights,Entire rental unit,Entire home/apt,2,,1 bath,,1,$162.00 ,5,1125,19,5,f,2.41
48890376,86183328,Laurel Heights,0,0,Presidio Heights,Entire townhouse,Entire home/apt,6,,3 baths,3,4,$383.00 ,30,1125,1,5,f,0.14
48891710,225170592,North Beach,1,1,North Beach,Entire rental unit,Entire home/apt,6,,1 bath,3,3,$312.00 ,2,29,53,4.92,t,5.74
48892926,225170592,North Beach,1,1,North Beach,Private room in rental unit,Private room,2,,1 shared bath,1,1,$146.00 ,2,29,1,5,t,0.11
48900825,2489655,Eureka Valley,1,1,Castro/Upper Market,Entire guest suite,Entire home/apt,4,,1 bath,1,1,$215.00 ,30,1125,16,4.88,f,1.83
48903812,91488071,Pacific Heights,3,3,Outer Richmond,Entire rental unit,Entire home/apt,4,,1 bath,2,3,$162.00 ,30,1125,1,5,f,0.22
48905338,159391934,South Mountain Village,0,0,Downtown/Civic Center,Entire serviced apartment,Entire home/apt,4,,1 bath,,2,$147.00 ,2,1125,2,5,f,0.22
48907152,52178915,Western Addition/NOPA,4,4,Downtown/Civic Center,Entire condominium (condo),Entire home/apt,4,,1 bath,,2,$95.00 ,2,30,9,5,f,0.96
48908157,225170592,North Beach,1,1,North Beach,Private room in rental unit,Private room,2,,1 shared bath,1,1,$109.00 ,2,29,0,,t,
48908391,225170592,North Beach,1,1,North Beach,Private room in rental unit,Private room,2,,1 shared bath,1,1,$106.00 ,2,29,3,5,t,0.33
48916461,5977346,Outer Sunset,6,6,Outer Sunset,Private room in residential home,Private room,1,,1 private bath,1,1,$65.00 ,30,1125,2,5,t,0.47
48937424,614436,Bernal Heights,0,0,Bernal Heights,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$148.00 ,3,1125,9,4.78,f,1.02
48942812,21814733,Inner Richmond,0,0,Inner Richmond,Entire residential home,Entire home/apt,3,,1 bath,2,2,$114.00 ,30,1125,0,,t,
48955947,91488071,Pacific Heights,3,3,Pacific Heights,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$134.00 ,30,1125,1,3,f,0.75
48973911,394984266,Financial District,0,0,Financial District,Room in boutique hotel,Hotel room,0,,,,,$0.00 ,1,365,7,4.14,f,0.92
48975753,739859,Haight-Ashbury,2,2,Mission,Entire rental unit,Entire home/apt,2,,1 bath,2,2,$117.00 ,30,1125,3,5,f,0.65
48980962,157999191,Cow Hollow,0,0,Marina,Private room in guest suite,Private room,1,,1 shared bath,1,1,$50.00 ,30,1125,2,4,f,0.6
48981272,157999191,Cow Hollow,0,0,Marina,Private room in guest suite,Private room,1,,1 shared bath,1,1,$48.00 ,30,1125,2,5,f,0.51
49011402,1339470,South Lake Tahoe,5,5,Golden Gate Park,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$166.00 ,14,28,2,4.5,f,0.47
49015924,330231,Noe Valley,8,8,Bernal Heights,Entire rental unit,Entire home/apt,4,,1 bath,3,3,$147.00 ,30,1125,1,5,f,0.79
49016583,11026772,Russian Hill,1,1,Russian Hill,Entire condominium (condo),Entire home/apt,6,,1 bath,2,3,$245.00 ,30,1125,3,5,f,0.42
49017013,2919348,Mission District,1,1,Mission,Entire residential home,Entire home/apt,6,,2.5 baths,3,3,$850.00 ,7,21,0,,f,
49025308,8873381,Silver Terrace,1,1,Bayview,Entire rental unit,Entire home/apt,2,,1 bath,,1,$160.00 ,4,29,9,5,t,1.38
49038059,226555948,Burlingame,53,53,South of Market,Entire condominium (condo),Entire home/apt,2,,1 bath,,1,$87.00 ,120,1125,1,5,f,0.27
49039757,8314615,Pacific Heights,1,1,Pacific Heights,Entire rental unit,Entire home/apt,5,,1.5 baths,2,3,"$1,000.00 ",3,1125,11,5,f,1.25
49041741,34007109,Inner Sunset,3,3,Inner Sunset,Entire rental unit,Entire home/apt,7,,2 baths,2,3,$314.00 ,2,1125,34,4.71,t,3.86
49043049,12838565,Mission District,0,0,Mission,Entire residential home,Entire home/apt,2,,1 bath,1,1,$136.00 ,3,14,27,4.93,f,3.89
49043980,8517866,West of Twin Peaks,1,1,West of Twin Peaks,Entire guest suite,Entire home/apt,3,,1 bath,1,2,$238.00 ,3,1125,8,5,f,1.04
49044319,694377,Nob Hill,14,14,Nob Hill,Entire rental unit,Entire home/apt,4,,1 bath,1,2,$115.00 ,30,365,1,4,t,0.21
49058232,395647147,Marina District,0,0,Presidio,Entire residential home,Entire home/apt,8,,2.5 baths,3,4,$861.00 ,2,1125,28,4.93,f,3.61
49060748,245447609,Downtown,9,9,Downtown/Civic Center,Entire condominium (condo),Entire home/apt,4,,1 bath,1,2,$250.00 ,1,7,1,5,t,0.45
49061200,129904961,Richmond District,0,0,Pacific Heights,Entire rental unit,Entire home/apt,3,,1 bath,1,2,$135.00 ,30,1125,2,5,t,0.72
49064041,7239867,Nob Hill,2,2,Nob Hill,Entire rental unit,Entire home/apt,4,,1 bath,2,3,$164.00 ,30,1125,4,4.5,t,0.52
49076524,395804491,Potrero Hill,0,0,Potrero Hill,Entire rental unit,Entire home/apt,4,,1 bath,1,1,$100.00 ,30,110,2,5,f,0.27
49081860,394604022,Lower Nob Hill,4,4,Nob Hill,Private room in rental unit,Private room,2,,1 private bath,1,,$106.00 ,2,1125,35,4.83,t,4.3
49081984,394604022,Lower Nob Hill,4,4,Downtown/Civic Center,Private room in rental unit,Private room,2,,1 private bath,1,1,$112.00 ,2,1125,31,4.9,t,4.21
49082143,15876355,Nob Hill,2,2,Nob Hill,Entire guest suite,Entire home/apt,4,,1 bath,1,2,$194.00 ,2,1125,63,4.87,f,6.92
49089497,394604022,Lower Nob Hill,4,4,Downtown/Civic Center,Private room in rental unit,Private room,2,,1 private bath,1,1,$106.00 ,2,1125,20,4.75,t,3.05
49090400,6340691,SoMa,7,7,South of Market,Entire rental unit,Entire home/apt,6,,1 bath,3,3,$130.00 ,30,1125,3,4.33,f,0.57
49093030,229685084,Excelsior,0,0,Excelsior,Entire residential home,Entire home/apt,4,,1.5 baths,2,2,$215.00 ,2,1125,27,4.7,f,3.36
49101007,26656152,Miraloma,0,0,West of Twin Peaks,Entire guest suite,Entire home/apt,2,,1 bath,,2,$140.00 ,2,7,21,5,f,3.25
49111995,2410057,Noe Valley,3,3,Mission,Entire rental unit,Entire home/apt,2,,1 bath,,1,$95.00 ,30,1125,4,4.75,f,0.56
49115658,14170355,The Castro,2,2,Castro/Upper Market,Entire residential home,Entire home/apt,4,,1 bath,2,2,$449.00 ,5,1125,0,,f,
49129862,303118342,Richmond District,15,15,North Beach,Entire rental unit,Entire home/apt,4,,2 baths,2,3,$375.00 ,30,1125,0,,f,
49131050,262054570,Marina,3,3,Marina,Private room in residential home,Private room,2,,1 private bath,1,1,$376.00 ,1,15,25,5,t,2.92
49158321,373307437,Jeffersonville,451,451,Downtown/Civic Center,Entire condominium (condo),Entire home/apt,4,,1 bath,1,2,$175.00 ,30,30,0,,f,
49158646,10800264,SoMa,1,1,South of Market,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$129.00 ,30,1125,2,4.5,f,0.39
49161676,13340074,Lakeshore,0,0,Lakeshore,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$133.00 ,2,9,33,4.94,f,3.81
49180146,9207613,Twin Peaks,2,2,Twin Peaks,Entire guest suite,Entire home/apt,2,,1 bath,,1,$140.00 ,2,8,42,4.93,f,4.94
49200817,303118342,Richmond District,15,15,Pacific Heights,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$130.00 ,30,1125,0,,f,
49213228,286148,Noe Valley,0,0,Noe Valley,Entire condominium (condo),Entire home/apt,5,,2 baths,3,4,$189.00 ,28,29,1,5,f,0.17
